"artist","track","plays","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_s","liked"
"Dua Lipa","IDGAF",56,0.836,0.544,"G",-5.975,"Major",0.0943,0.0403,0,0.0824,0.51,97.028,"4/4",218,1
"Dua Lipa","Kiss and Make Up",31,0.678,0.729,"G#",-4.188,"Major",0.137,0.0658,0,0.303,0.643,99.895,"4/4",189,1
"Dua Lipa","Levitating",1,0.702,0.825,"F#",-3.787,"Minor",0.0601,0.00883,0,0.0674,0.915,102.977,"4/4",203,0
"Dua Lipa","Levitating (feat. DaBaby)",2,0.702,0.825,"F#",-3.787,"Minor",0.0601,0.00883,0,0.0674,0.915,102.977,"4/4",203,0
"Dua Lipa","New Rules",36,0.762,0.7,"A",-6.021,"Minor",0.0694,0.00261,1.56e-05,0.153,0.608,116.073,"4/4",209,1
"Dua Lipa","New Rules - Acoustic",1,0.826,0.345,"A",-6.018,"Minor",0.0372,0.601,0,0.121,0.508,116.072,"4/4",213,0
"Dua Lipa","New Rules - Alison Wonderland Remix",1,0.578,0.59,"A",-6.162,"Minor",0.0431,0.00721,0.00711,0.077,0.253,128.092,"4/4",263,0
"Dua Lipa","Physical",2,0.647,0.844,"C",-3.756,"Major",0.0457,0.0137,0.000658,0.102,0.746,146.967,"4/4",194,0
"DubVision","Backlash - Martin Garrix Radio Edit",3,0.603,0.792,"C",-4.782,"Minor",0.0472,0.00233,2.74e-06,0.168,0.195,126.926,"4/4",173,0
"DubVision","I Found Your Heart",1,0.636,0.82,"D",-3.655,"Major",0.0908,0.224,1.81e-05,0.0971,0.399,127.082,"4/4",204,0
"DubVision","New Memories",4,0.58,0.824,"B",-3.774,"Minor",0.0766,0.0229,0,0.115,0.254,126.951,"4/4",195,0
"DubVision","Satellites",2,0.638,0.828,"G",-4.53,"Major",0.0393,0.043,0,0.0903,0.0985,122.037,"4/4",196,0
"Duck Sauce","Mesmerize",1,0.701,0.983,"E",-3.517,"Major",0.0552,0.0399,0.223,0.0866,0.756,126.02,"4/4",240,0
"Ducky","I'm Worth It",1,0.512,0.788,"F",-4.49,"Major",0.031,0.0211,0.00536,0.0806,0.416,150.056,"4/4",221,0
"Ducky","I Still Believe In Love",1,0.502,0.931,"G#",-4.663,"Minor",0.051,0.000578,0.00406,0.106,0.169,149.877,"4/4",198,0
"Duke & Jones","Delusions",1,0.697,0.666,"G",-4.037,"Minor",0.0691,0.278,0,0.128,0.0989,140.05,"4/4",201,0
"Duke Dumont","Ocean Drive",2,0.686,0.718,"G#",-5.054,"Minor",0.0431,0.00637,0.000703,0.119,0.557,115.026,"4/4",206,0
"Dulce Huai","Tan Sólo Tú",1,0.637,0.563,"C",-5.98,"Major",0.0472,0.205,2.05e-05,0.0836,0.269,124.88,"4/4",234,0
"Dumbfoundead","Hyung",2,0.646,0.842,"E",-4.643,"Major",0.0421,0.23,1.64e-05,0.245,0.431,145.001,"4/4",215,0
"Dúné","Heiress Of Valentina - Alesso Radio Mix",1,0.488,0.773,"A",-4.357,"Major",0.0422,0.0049,0,0.307,0.259,128.04,"4/4",221,0
"Duskus","Closed",1,0.546,0.772,"F#",-7.72,"Minor",0.125,0.227,0.000122,0.101,0.156,150.051,"4/4",186,0
"Duskus","I Feel Alive",4,0.319,0.125,"F#",-16.274,"Major",0.0395,0.984,0.78,0.074,0.0565,122.579,"4/4",135,0
"Duskus","Where To Go",10,0.776,0.473,"B",-9.324,"Major",0.174,0.416,0.572,0.0994,0.31,130.031,"4/4",251,1
"Duumu","You Say",1,0.637,0.578,"E",-7.69,"Major",0.101,0.253,8.82e-06,0.101,0.271,90.034,"4/4",202,0
"DVBBS","Cozee",1,0.79,0.755,"F#",-4.352,"Major",0.0649,0.03,0,0.297,0.54,97.955,"4/4",191,0
"DVBBS","IDWK",1,0.718,0.846,"C#",-6.157,"Major",0.0354,0.0026,0,0.11,0.407,115.002,"4/4",180,0
"DVBBS","Need U",5,0.713,0.705,"A#",-6.478,"Major",0.0999,0.292,0.000359,0.126,0.47,114.994,"4/4",220,0
"DVBBS","Not Going Home",6,0.749,0.747,"F#",-6.457,"Major",0.121,0.0938,1.17e-05,0.256,0.475,109.063,"4/4",195,0
"DVBBS","Parallel Lines",4,0.726,0.723,"G",-3.827,"Major",0.105,0.212,0,0.113,0.211,108.028,"4/4",200,0
"DVBBS","Parallel Lines (feat. Happy Sometimes)",2,0.726,0.723,"G",-3.827,"Major",0.105,0.212,0,0.113,0.211,108.028,"4/4",200,0
"DVBBS","Raveheart",1,0.5,0.986,"A#",-2.197,"Major",0.322,0.00106,0.000115,0.283,0.24,127.972,"4/4",211,0
"DVBBS","Sundown (Interlude)",1,0.526,0.811,"C",-5.655,"Minor",0.0412,0.00454,7.68e-05,0.208,0.182,104.907,"4/4",189,0
"DVBBS","West Coast (feat. Quinn XCII)",2,0.714,0.798,"F",-4.239,"Minor",0.0612,0.00248,0.000678,0.103,0.659,119.017,"4/4",151,0
"DVRKCLOUD","Reminisce",1,0.586,0.721,"C#",-7.517,"Major",0.0425,0.179,0.0228,0.211,0.14,120.012,"4/4",284,0
"dvsn","Think About Me",2,0.547,0.294,"G",-10.202,"Major",0.0482,0.0607,0.786,0.0933,0.11,105.027,"4/4",246,0
"Dweeb","Boats",1,0.675,0.279,"F#",-17.663,"Major",0.0742,0.247,0.905,0.108,0.235,111.175,"3/4",104,0
"Dwilly","ADD",1,0.752,0.624,"E",-4.789,"Minor",0.0759,0.353,0,0.358,0.459,140.067,"4/4",175,0
"Dylan Matthew","Love Is Gone - Acoustic",1,0.541,0.153,"F#",-10.654,"Major",0.0303,0.882,1.66e-06,0.16,0.359,139.644,"4/4",177,0
"Dylan Matthew","Love Is Gone - Synymata Remix",1,0.41,0.624,"E",-4.206,"Minor",0.0456,0.0141,3.07e-05,0.141,0.0633,138.939,"4/4",255,0
"Dylan Matthew","Saturday Night",1,0.646,0.494,"G#",-7.511,"Major",0.0298,0.0264,0,0.136,0.224,120.006,"4/4",203,0
"Dynoro","In My Mind",3,0.694,0.77,"F#",-5.335,"Major",0.149,0.176,1.1e-05,0.118,0.163,125.905,"4/4",185,0
"Dyro","Bombai",3,0.625,0.969,"C",-4.016,"Minor",0.124,0.00261,0.944,0.694,0.217,126.017,"4/4",223,0
"Dyro","Bring It Down",5,0.579,0.955,"C#",-2.974,"Major",0.0439,0.00314,0.577,0.387,0.524,125.914,"4/4",185,0
"Dyro","Goliath",1,0.543,0.823,"B",-6.076,"Minor",0.0853,0.000428,0.849,0.0939,0.123,127.952,"4/4",171,0
"Dyro","Wolv",1,0.541,0.887,"G",-3.714,"Minor",0.0683,4.32e-05,0.249,0.322,0.244,130.03,"4/4",246,0
"Dyro","You Gotta Know - Radio Edit",1,0.602,0.747,"B",-3.579,"Minor",0.0525,0.00839,0,0.567,0.228,130.031,"4/4",192,0
"Dzeko","California (feat. Brynn Elliott)",3,0.616,0.718,"C#",-3.991,"Major",0.0562,0.311,0,0.206,0.721,144.892,"4/4",180,0
"Dzeko","Heart Speak (feat. TOKA-J)",1,0.303,0.865,"G",-4.841,"Major",0.124,0.0254,5.65e-05,0.566,0.332,144.887,"4/4",179,0
"Dzeko","Liberty",2,0.645,0.915,"A",-5.149,"Minor",0.186,0.11,0.00495,0.284,0.361,121.992,"4/4",185,0
"Dzeko","Try Not To Love You",4,0.526,0.773,"C#",-4.33,"Minor",0.0419,0.03,0,0.131,0.394,127.899,"4/4",225,0
"Dzeko & Torres","Home (feat. Alex Joseph)",2,0.577,0.886,"D",-3.031,"Major",0.0666,0.00562,0,0.112,0.616,127.959,"4/4",174,0
"Dzeko & Torres","L'amour toujours (feat. Delaney Jane) - Tiësto Edit",1,0.591,0.931,"D#",-2.867,"Major",0.0969,0.00763,0.000216,0.153,0.17,129.975,"4/4",162,0
"Eagles","Hotel California - 2013 Remaster",19,0.579,0.508,"D",-9.484,"Major",0.027,0.00574,0.000494,0.0575,0.609,147.125,"4/4",391,1
"Earl Sweatshirt","Cold Summers",1,0.326,0.923,"A#",-2.946,"Minor",0.431,0.437,0,0.385,0.799,170.949,"4/4",66,0
"Earl Sweatshirt","Nowhere2go",3,0.518,0.706,"G#",-5.148,"Major",0.227,0.0109,6.5e-05,0.496,0.418,128.26,"4/4",114,0
"Earl Sweatshirt","Red Water",1,0.58,0.722,"C#",-5.686,"Major",0.271,0.513,0,0.405,0.777,47.917,"5/4",104,0
"Earl Sweatshirt","Shattered Dreams",1,0.377,0.506,"B",-4.773,"Minor",0.157,0.00889,1.15e-06,0.482,0.787,145.254,"4/4",141,0
"Earth, Wind & Fire","September",6,0.697,0.832,"A",-7.264,"Major",0.0298,0.168,0.00131,0.269,0.979,125.926,"4/4",215,0
"Eartha Kitt","Santa Baby",3,0.704,0.103,"F",-15.056,"Minor",0.0607,0.897,0,0.192,0.468,84.475,"4/4",207,0
"EarthGang","Proud of U (feat. Young Thug)",11,0.768,0.456,"D",-8.676,"Major",0.354,0.0691,0,0.162,0.39,77.582,"4/4",238,1
"Echos","Euphoria",1,0.635,0.539,"G",-8.814,"Minor",0.0385,0.012,7.06e-05,0.381,0.169,110.065,"4/4",240,0
"Echos","Fiction",15,0.491,0.634,"A",-4.336,"Minor",0.0273,0.0734,0,0.128,0.109,139.828,"4/4",189,1
"Echos","Guest Room",1,0.614,0.506,"C#",-8.853,"Minor",0.033,0.00203,9.01e-06,0.13,0.0789,115.047,"4/4",258,0
"Echos","My Blood - Acoustic",1,0.278,0.127,"A",-16.175,"Major",0.0588,0.949,0.00336,0.278,0.0581,82.41,"4/4",238,0
"Echos","Saints",1,0.512,0.477,"D",-9.912,"Minor",0.0311,0.026,4.84e-05,0.11,0.174,120.04,"4/4",241,0
"Echos","Say It",1,0.52,0.615,"C#",-5.682,"Minor",0.0383,0.0145,5.99e-06,0.0842,0.169,126.867,"4/4",259,0
"Echos","Silhouettes",9,0.487,0.469,"D",-8.211,"Minor",0.0324,0.00332,0.011,0.302,0.0622,128.956,"4/4",211,1
"Eclipse","Hold on",11,0.293,0.238,"C",-13.614,"Major",0.0359,0.466,0.901,0.1,0.0901,140.141,"4/4",298,1
"Ed Geater","Part of You - ENiGMA Dubz Remix",4,0.482,0.634,"F#",-7.831,"Minor",0.035,0.011,0.0424,0.181,0.111,140.012,"4/4",326,0
"Ed is Dead","Have a Fight",1,0.653,0.48,"D#",-8.163,"Minor",0.0392,0.773,0.0109,0.117,0.198,119.917,"1/4",214,0
"Ed Sheeran","1000 Nights (feat. Meek Mill & A Boogie Wit Da Hoodie)",7,0.778,0.589,"G#",-5.548,"Major",0.269,0.467,0,0.0902,0.513,98.001,"4/4",212,0
"Ed Sheeran","Antisocial (with Travis Scott)",31,0.716,0.823,"F",-5.313,"Minor",0.0495,0.132,0,0.361,0.91,151.957,"4/4",162,1
"Ed Sheeran","Beautiful People (feat. Khalid)",8,0.64,0.648,"F",-8.113,"Minor",0.187,0.124,0,0.0802,0.548,92.977,"4/4",198,1
"Ed Sheeran","Best Part of Me (feat. YEBBA)",1,0.565,0.242,"D",-8.367,"Major",0.0318,0.762,9.3e-06,0.285,0.237,81.657,"4/4",243,0
"Ed Sheeran","Bibia Be Ye Ye",1,0.738,0.677,"G",-5.121,"Major",0.0824,0.52,0,0.133,0.882,127.067,"4/4",177,0
"Ed Sheeran","Feels (feat. Young Thug & J Hus)",1,0.665,0.68,"D",-4.898,"Major",0.291,0.112,0,0.096,0.69,91.667,"4/4",151,0
"Ed Sheeran","Happier",7,0.522,0.385,"C",-7.355,"Major",0.0288,0.536,0,0.135,0.236,89.792,"4/4",208,0
"Ed Sheeran","I Don't Care (with Justin Bieber)",4,0.798,0.675,"F#",-5.041,"Major",0.0442,0.0912,0,0.0894,0.842,101.956,"4/4",220,0
"Ed Sheeran","I Don't Care (with Justin Bieber) - Jonas Blue Remix",1,0.708,0.872,"F#",-5.775,"Major",0.0502,0.0736,0,0.337,0.25,124.026,"4/4",193,0
"Ed Sheeran","I Don't Care (with Justin Bieber) - Loud Luxury Remix",1,0.748,0.916,"F#",-2.634,"Major",0.0583,0.102,0,0.0653,0.518,122.036,"4/4",195,0
"Ed Sheeran","I See Fire",1,0.633,0.0519,"A#",-21.107,"Minor",0.0365,0.562,0,0.097,0.204,76.034,"4/4",301,0
"Ed Sheeran","Kiss Me",17,0.589,0.227,"D",-16.67,"Major",0.0498,0.64,0.00469,0.0248,0.182,74.993,"4/4",281,1
"Ed Sheeran","One",1,0.464,0.321,"D",-11.12,"Major",0.0418,0.877,0,0.0789,0.306,93.528,"4/4",253,0
"Ed Sheeran","Perfect",21,0.599,0.448,"G#",-6.312,"Major",0.0232,0.163,0,0.106,0.168,95.05,"3/4",263,1
"Ed Sheeran","Perfect Duet (Ed Sheeran & Beyoncé)",22,0.587,0.299,"G#",-7.365,"Major",0.0263,0.779,0,0.123,0.356,94.992,"3/4",260,1
"Ed Sheeran","Put It All on Me (feat. Ella Mai)",1,0.627,0.594,"G",-8.306,"Major",0.0479,0.256,0,0.373,0.388,101.007,"4/4",197,0
"Ed Sheeran","Shape of You",17,0.825,0.652,"C#",-3.183,"Minor",0.0802,0.581,0,0.0931,0.931,95.977,"4/4",234,1
"Ed Sheeran","Take Me Back to London (feat. Stormzy)",1,0.885,0.762,"G#",-5.513,"Minor",0.216,0.219,0,0.162,0.605,138.058,"4/4",190,0
"Ed Sheeran","Tenerife Sea",1,0.53,0.346,"G#",-10.497,"Major",0.0376,0.697,1.07e-05,0.105,0.359,121.876,"4/4",241,0
"Ed Sheeran","Thinking Out Loud",1,0.781,0.445,"D",-6.061,"Major",0.0295,0.474,0,0.184,0.591,78.998,"4/4",282,0
"Ed Sheeran","Way To Break My Heart (feat. Skrillex)",2,0.726,0.731,"C#",-6.298,"Minor",0.159,0.11,3.45e-06,0.0928,0.437,170.125,"4/4",190,0
"Eddie","Abandon - Blanke Remix",3,0.536,0.911,"D",-1.822,"Minor",0.052,0.0223,0.321,0.102,0.194,84.994,"4/4",222,0
"Eden","and",21,0.329,0.266,"C",-13.297,"Major",0.0346,0.958,0.111,0.528,0.08,111.472,"4/4",133,1
"Eden","Billie Jean",11,0.314,0.61,"D#",-5.394,"Minor",0.154,0.0812,0,0.31,0.455,89.878,"4/4",236,1
"Eden","Catch Me If You Can (Bonus Track)",1,0.297,0.118,"C",-27.235,"Major",0.0965,0.895,0,0.878,0.397,78.043,"4/4",189,0
"Eden","crash",10,0.503,0.212,"C",-12.735,"Minor",0.0658,0.872,0.000293,0.12,0.185,118.492,"4/4",232,1
"Eden","End Credits",2,0.434,0.505,"C",-5.104,"Minor",0.143,0.589,0,0.0859,0.313,171.346,"4/4",240,0
"Eden","falling in reverse",2,0.24,0.388,"F",-13.241,"Major",0.0474,0.866,0.0212,0.59,0.103,137.754,"4/4",299,0
"Eden","float",2,0.516,0.526,"A",-9.309,"Minor",0.498,0.399,0.00308,0.118,0.328,133.705,"4/4",199,0
"Eden","forever//over",5,0.281,0.332,"A",-11.243,"Major",0.0512,0.939,0.00582,0.766,0.189,79.994,"3/4",343,0
"Eden","Fumes",2,0.388,0.836,"G",-3.269,"Major",0.231,0.161,0,0.936,0.353,76.305,"4/4",215,0
"Eden","gold",59,0.7,0.454,"G#",-9.574,"Major",0.172,0.612,0,0.379,0.583,97.032,"4/4",197,1
"Eden","Gravity",1,0.507,0.436,"B",-7.756,"Minor",0.044,0.713,0.000169,0.114,0.246,125.404,"4/4",231,0
"Eden","icarus",5,0.412,0.538,"G",-6.366,"Minor",0.113,0.694,0.00156,0.0863,0.241,134.002,"4/4",405,0
"Eden","Interlude",1,0.413,0.454,"C#",-7.822,"Major",0.0618,0.644,1.08e-05,0.105,0.0718,119.136,"4/4",164,0
"Eden","lost//found",5,0.436,0.0894,"A#",-21.975,"Major",0.0541,0.94,0.000572,0.654,0.138,114.552,"4/4",204,0
"Eden","love; not wrong (brave)",3,0.321,0.419,"B",-8.383,"Minor",0.108,0.727,0,0.311,0.297,73.44,"1/4",217,0
"Eden","Nocturne",2,0.521,0.589,"F#",-5.946,"Minor",0.0665,0.449,1.67e-06,0.841,0.381,124.318,"4/4",198,0
"Eden","Peaked",1,0.581,0.603,"C#",-8.635,"Major",0.101,0.316,8.03e-06,0.252,0.4,99.081,"4/4",174,0
"Eden","rock + roll",1,0.468,0.517,"C",-7.049,"Minor",0.0574,0.875,0.00705,0.171,0.425,69.282,"4/4",296,0
"Eden","sex",2,0.413,0.521,"A",-4.469,"Major",0.0466,0.162,0,0.323,0.532,103.391,"4/4",219,0
"Eden","start//end",8,0.353,0.393,"F#",-7.424,"Minor",0.0393,0.563,6.25e-05,0.0992,0.073,149.54,"4/4",334,1
"Eden","take care",10,0.274,0.493,"B",-7.921,"Minor",0.131,0.566,0.00269,0.476,0.292,85.482,"4/4",196,1
"Eden","Wake Up",2,0.387,0.374,"C",-6.743,"Major",0.0332,0.881,0,0.851,0.393,116.661,"3/4",280,0
"Eden","Wings",7,0.348,0.464,"A",-8.177,"Major",0.0589,0.746,4.44e-05,0.294,0.0676,82.034,"4/4",177,0
"Eden","wonder",2,0.395,0.183,"G",-11.203,"Major",0.0417,0.944,0.00651,0.169,0.0986,134.181,"4/4",264,0
"Eden","wrong",9,0.578,0.121,"D",-14.73,"Major",0.145,0.893,0,0.314,0.572,139.064,"3/4",64,1
"Eden","XO",2,0.611,0.39,"D",-5.861,"Minor",0.116,0.625,0,0.118,0.617,163.897,"4/4",160,0
"EDX","Breathin' - Radio Mix",1,0.689,0.829,"G#",-6.324,"Major",0.0494,0.0453,0.000154,0.181,0.139,119.041,"4/4",173,0
"EDX","I Found You (Neptune) [feat. Jess Ball]",3,0.823,0.916,"C#",-4.684,"Major",0.0559,0.0209,0.0111,0.0746,0.896,124.024,"4/4",159,0
"EDX","We Can't Give Up",2,0.79,0.605,"G#",-9.939,"Major",0.0754,0.291,0.0016,0.143,0.425,122.991,"4/4",159,0
"Eearz","Kill 'Em With Success (with ScHoolboy Q, 2 Chainz & Mike WiLL Made-It) - From ""Creed II: The Album""",1,0.849,0.791,"D",-5.163,"Major",0.287,0.00355,0,0.334,0.34,140.053,"4/4",263,0
"Effin","Drugs",1,0.578,0.529,"C#",-5.763,"Major",0.0756,0.487,0,0.0931,0.231,95.992,"4/4",210,0
"Effin","Hollow Tips",48,0.719,0.872,"D",-2.706,"Major",0.0723,0.00653,0.00244,0.126,0.0462,99.999,"4/4",163,1
"EGZOD","Better With You",1,0.509,0.789,"G",-4.727,"Minor",0.0571,0.126,1.35e-06,0.131,0.375,84.953,"4/4",182,0
"EGZOD","Paper Crowns - Nurko Remix",1,0.386,0.641,"G",-6.882,"Minor",0.04,0.483,0.00049,0.119,0.239,75.138,"4/4",199,0
"Eiffel 65","Blue - Flume Remix",1,0.743,0.701,"G",-3.907,"Minor",0.0886,0.434,0.0075,0.249,0.659,134.987,"4/4",167,0
"Ekali","Akira",62,0.576,0.9,"G#",-3.847,"Major",0.085,0.00669,0.666,0.944,0.163,153.975,"4/4",266,1
"Ekali","Babylon (feat. Denzel Curry)",1,0.869,0.869,"B",-3.079,"Minor",0.208,0.00917,4.98e-06,0.169,0.661,130.005,"4/4",157,0
"Ekali","Babylon (feat. Denzel Curry) - Josh Pan & X&G Remix",1,0.573,0.806,"B",-5.17,"Minor",0.342,0.137,3.68e-05,0.276,0.205,91.782,"5/4",232,0
"Ekali","Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix",5,0.869,0.869,"B",-3.079,"Minor",0.208,0.00917,4.98e-06,0.169,0.661,130.005,"4/4",157,0
"Ekali","Babylon (feat. Denzel Curry) - Sober Rob & Oshi Remix",1,0.756,0.626,"G",-7.671,"Major",0.255,0.495,0,0.133,0.333,122.089,"4/4",220,0
"Ekali","Back To You (feat. Kiiara)",16,0.619,0.766,"C",-5.754,"Minor",0.0934,0.322,1.9e-05,0.246,0.196,94.997,"4/4",174,1
"Ekali","Back To You (feat. Kiiara) - Codeko Remix",1,0.454,0.893,"C",-3.384,"Minor",0.0445,0.00229,0.0171,0.268,0.175,87.028,"4/4",224,0
"Ekali","Back To You (feat. Kiiara) - Over Easy Remix",1,0.603,0.849,"D#",-3.639,"Major",0.107,0.257,0,0.167,0.573,106.005,"4/4",175,0
"Ekali","Be Fine (feat. Wafia)",57,0.51,0.675,"C",-6.717,"Minor",0.145,0.199,0,0.35,0.439,180.094,"4/4",160,1
"Ekali","Blame",36,0.624,0.68,"A",-7.285,"Minor",0.0421,0.114,6.78e-05,0.0614,0.117,91.998,"4/4",177,1
"Ekali","Blame (NGHTMRE Remix)",4,0.616,0.844,"A",-4.908,"Minor",0.029,0.0354,0.00234,0.236,0.183,92.024,"4/4",188,0
"Ekali","Braids",41,0.522,0.722,"F#",-5.725,"Major",0.0506,0.0774,0.00238,0.113,0.0782,142.115,"4/4",166,1
"Ekali","Cage",12,0.726,0.758,"B",-5.937,"Minor",0.0429,0.0102,0.815,0.156,0.161,123.019,"4/4",164,1
"Ekali","Crystal Eyes",4,0.276,0.506,"G#",-6.077,"Minor",0.0426,0.0337,0.0117,0.0962,0.054,81.139,"4/4",146,0
"Ekali","Drown (feat. Au/Ra)",53,0.33,0.796,"A#",-4.987,"Minor",0.0473,0.007,0,0.0609,0.237,78.968,"4/4",181,1
"Ekali","Drown (feat. Au/Ra) - Unknown Brain Remix",54,0.502,0.685,"C#",-4.195,"Major",0.155,0.144,0,0.0359,0.474,87.003,"4/4",157,1
"Ekali","Fairy Tale",47,0.464,0.814,"F#",-4.211,"Minor",0.0632,0.0116,9.86e-05,0.39,0.332,90.113,"4/4",255,1
"Ekali","Faithless",8,0.54,0.733,"D",-5.943,"Minor",0.0359,0.113,0.221,0.683,0.0627,116.058,"4/4",174,1
"Ekali","Flow Through Me",47,0.369,0.558,"F",-7.24,"Major",0.0498,0.0716,0.229,0.101,0.0646,69.652,"4/4",167,1
"Ekali","Forever (feat. Elohim)",38,0.469,0.343,"E",-10.608,"Major",0.0381,0.881,0.000118,0.0735,0.22,93.276,"4/4",217,1
"Ekali","Forever (feat. Elohim) - Laxcity Remix",12,0.469,0.343,"E",-10.608,"Major",0.0381,0.881,0.000118,0.0735,0.22,93.276,"4/4",217,1
"Ekali","Forgot How to Dream (feat. K.Flay)",36,0.604,0.592,"D",-5.333,"Minor",0.0422,0.152,0,0.253,0.173,91.814,"4/4",176,1
"Ekali","Hard To Say Goodbye (feat. Chloe Angelides)",119,0.546,0.764,"F",-4.641,"Major",0.053,0.0803,8.84e-06,0.0971,0.355,152.994,"4/4",197,1
"Ekali","Hard To Say Goodbye (feat. Chloe Angelides) - Nitti Gritti Remix",39,0.555,0.872,"F",-2.76,"Major",0.083,0.0444,0,0.0899,0.519,150.028,"4/4",226,1
"Ekali","Helios",6,0.623,0.892,"F",-3.533,"Minor",0.071,0.0624,0.556,0.341,0.442,148.033,"4/4",225,0
"Ekali","Jundo",2,0.566,0.964,"B",-4.41,"Minor",0.0793,0.00306,0.837,0.271,0.202,150.003,"4/4",176,0
"Ekali","Leaving (feat. Yuna)",76,0.587,0.668,"G#",-5.79,"Minor",0.0435,0.222,0,0.0589,0.124,93.974,"4/4",176,1
"Ekali","Leaving (feat. Yuna) - Acoustic",1,0.669,0.367,"G#",-11.031,"Minor",0.0314,0.701,4.19e-06,0.11,0.466,93.966,"4/4",173,0
"Ekali","Past Life (feat. Opia)",2,0.407,0.714,"F#",-5.515,"Minor",0.258,0.251,1.2e-05,0.395,0.0685,89.772,"4/4",195,0
"Ekali","Power",1,0.366,0.76,"G",-6.497,"Minor",0.0626,0.232,0.641,0.0822,0.139,159.972,"4/4",153,0
"Ekali","R U I N",9,0.452,0.754,"A",-3.368,"Minor",0.0813,0.188,0.000369,0.33,0.211,87.505,"4/4",236,1
"Ekali","Runaway (feat. Reo Cragun)",17,0.625,0.688,"F#",-4.994,"Minor",0.0898,0.175,0,0.089,0.163,127.032,"4/4",189,1
"Ekali","Stay Hollow (with mossy.)",9,0.704,0.675,"C#",-5.841,"Major",0.06,0.131,0.394,0.371,0.065,135.025,"4/4",185,1
"Ekali","To A Friend - Interlude",1,0.062,0.382,"A",-9.301,"Major",0.0365,0.178,0.58,0.0716,0.0644,66.299,"4/4",66,0
"Ekali","Unfaith",1,0.54,0.537,"E",-9.652,"Minor",0.101,0.22,0.231,0.0731,0.0445,132.05,"4/4",189,0
"Elephante","All Over Again",19,0.645,0.787,"G#",-3.849,"Major",0.0457,0.0101,1.19e-06,0.1,0.652,104.11,"4/4",207,1
"Elephante","Black Ivory",3,0.566,0.957,"D#",-5.298,"Minor",0.0616,0.00247,0.398,0.0921,0.173,150.042,"4/4",206,0
"Elephante","Catching On",37,0.626,0.762,"C",-3.627,"Minor",0.0458,0.23,0,0.147,0.637,99.968,"4/4",227,1
"Elephante","Closer",74,0.506,0.923,"D",-3.371,"Major",0.0776,0.0719,0.000279,0.144,0.512,125.02,"4/4",211,1
"Elephante","Come Back For You",88,0.568,0.88,"D",-2.684,"Major",0.0474,0.195,0,0.123,0.771,159.905,"4/4",201,1
"Elephante","Diamond Days",51,0.454,0.863,"C",-7.114,"Major",0.0781,0.00477,0,0.377,0.363,169.89,"4/4",257,1
"Elephante","Dopamine",1,0.691,0.721,"B",-6.686,"Minor",0.0385,0.00427,0,0.449,0.624,110.064,"4/4",249,0
"Elephante","Dynasty",145,0.509,0.919,"G#",-3.587,"Minor",0.0792,0.00131,0,0.54,0.311,130.072,"4/4",201,1
"Elephante","Glass Mansion",16,0.553,0.778,"C",-4.545,"Major",0.0523,0.102,0,0.0619,0.322,143.846,"4/4",325,1
"Elephante","Glass Mansion Open House",6,0.357,0.732,"G",-6.155,"Major",0.0693,0.0174,1.19e-06,0.0957,0.356,104.002,"4/4",600,0
"Elephante","Goliath",3,0.679,0.898,"D#",-3.434,"Minor",0.0432,0.0233,2.59e-06,0.161,0.514,127.944,"4/4",193,0
"Elephante","Have It All",16,0.633,0.806,"G#",-4.775,"Major",0.0349,0.0177,0,0.102,0.373,104.006,"4/4",239,1
"Elephante","High Water",14,0.602,0.786,"C#",-7.668,"Minor",0.068,0.00373,0.00142,0.184,0.655,97.996,"4/4",251,1
"Elephante","Hold",2,0.735,0.691,"F",-5.448,"Minor",0.211,0.154,6.43e-05,0.164,0.305,103.863,"4/4",136,0
"Elephante","Holy Ghosts",3,0.712,0.829,"A",-8.836,"Minor",0.0481,0.074,0.00204,0.124,0.494,108.001,"4/4",208,0
"Elephante","No Room For Lovers",16,0.603,0.839,"G#",-4.135,"Minor",0.0401,0.00138,0.000154,0.118,0.78,107.968,"4/4",221,1
"Elephante","Otherside",54,0.518,0.841,"C#",-3.709,"Major",0.0325,0.0362,0,0.0877,0.517,101.992,"4/4",238,1
"Elephante","plans",4,0.594,0.703,"D#",-5.305,"Major",0.0671,0.191,1.14e-06,0.129,0.338,123.939,"4/4",278,0
"Elephante","Plans (Acoustic Mix)",1,0.676,0.334,"D#",-10.567,"Major",0.0383,0.864,0,0.12,0.362,109.979,"4/4",271,0
"Elephante","Plans (cln Remix)",1,0.728,0.611,"G#",-8.257,"Major",0.0451,0.333,0,0.0923,0.301,124.014,"4/4",221,0
"Elephante","Red Smoke",15,0.479,0.851,"C#",-5.836,"Minor",0.168,0.00164,0.2,0.359,0.434,159.958,"4/4",224,1
"Elephante","Sirens",1,0.621,0.783,"F#",-4.698,"Minor",0.0471,0.00994,2.24e-06,0.383,0.203,101.976,"4/4",249,0
"Elephante","The In Between",132,0.536,0.931,"E",-4.02,"Minor",0.0621,0.00861,1.38e-06,0.0958,0.354,160.023,"4/4",213,1
"Elephante","The In Between (Zaxx Remix)",1,0.555,0.697,"E",-4.53,"Minor",0.0444,0.0359,0,0.0743,0.0707,128.054,"4/4",211,0
