"danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_s","liked","mode_major","time_signature_0/4","time_signature_1/4","time_signature_3/4","time_signature_4/4","time_signature_5/4","key_A","key_A#","key_B","key_C","key_C#","key_D","key_D#","key_E","key_F","key_F#","key_G","key_G#"
0.494,0.533,-8.183,0.0368,0.344,0.00297,0.11,0.41,108.007,280,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.177,0.531,-6.814,0.0387,0.0201,4.99e-05,0.0996,0.097,84.289,286,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.613,0.836,-6.067,0.0619,0.000211,0.833,0.0338,0.165,109.946,298,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.613,0.836,-6.067,0.0619,0.000211,0.833,0.0338,0.165,109.946,298,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.769,0.593,-8.055,0.0896,0.00746,0.646,0.109,0.308,126.988,440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.277,0.32,-11.579,0.0357,0.949,0.00323,0.1,0.0636,96.493,364,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.517,0.74,-5.059,0.0341,0.00574,0.00179,0.109,0.174,110.001,236,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.654,0.781,-4.628,0.0514,0.496,0,0.104,0.699,152.013,184,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.852,0.567,-6.683,0.0913,0.0354,0.163,0.0539,0.19,113.986,214,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.798,0.733,-4.811,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.632,0.732,-3.498,0.092,0.105,1.15e-05,0.111,0.317,159,221,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.665,0.741,-3.694,0.0787,0.154,3.02e-05,0.345,0.57,144.968,157,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.797,0.55,-4.166,0.24,0.513,0,0.0786,0.543,134.206,206,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.797,0.55,-4.166,0.24,0.513,0,0.0786,0.543,134.206,206,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.68,0.578,-5.804,0.04,0.331,0,0.135,0.341,145.038,231,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.652,0.591,-7.274,0.0418,0.145,5.65e-06,0.164,0.274,121.873,262,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.664,0.667,-5.941,0.154,0.64,1.22e-06,0.0753,0.381,180.064,228,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.695,0.762,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042,215,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.63,0.804,-4.183,0.0363,0.215,0,0.253,0.492,123.146,220,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.614,0.66,-2.848,0.0441,0.19,0,0.211,0.452,145.01,245,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.542,0.674,-4.169,0.21,0.0588,0,0.0955,0.667,76.388,197,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.665,0.498,-8.185,0.0832,0.228,0,0.0757,0.127,81.967,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.548,0.653,-3.875,0.081,0.456,0,0.103,0.163,150.068,175,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.405,0.646,-3.206,0.0476,0.331,0,0.103,0.17,130.218,156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.556,0.538,-5.408,0.0382,0.0689,0,0.196,0.291,143.95,223,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.666,0.603,-5.671,0.0763,0.497,0,0.112,0.262,102.94,141,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.746,0.559,-4.008,0.0316,0.703,0,0.148,0.368,117.943,201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.469,0.489,-6.071,0.0314,0.841,0,0.103,0.201,74.013,123,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.38,0.454,-10.271,0.0362,0.755,0.623,0.263,0.288,77.592,112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.797,0.631,-3.818,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.476,0.701,-4.234,0.0349,0.102,0,0.242,0.405,163.882,158,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.442,0.737,-5.046,0.109,0.0589,0,0.102,0.21,112.93,218,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.47,0.709,-4.563,0.0299,0.00124,0.00121,0.302,0.247,98.036,241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.652,0.643,-5.667,0.0353,0.318,2.87e-06,0.208,0.109,104.932,228,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.569,0.777,-4.041,0.0834,0.139,0,0.132,0.181,164.027,247,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.625,0.536,-5.428,0.0776,0.038,2.31e-05,0.167,0.253,159.914,222,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.75,0.56,-8.094,0.105,0.546,0,0.111,0.459,140.06,221,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.75,0.56,-8.094,0.105,0.546,0,0.111,0.459,140.06,221,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.599,0.571,-4.998,0.0665,0.198,0,0.0969,0.285,151.974,206,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.585,0.52,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.617,0.684,-3.618,0.0439,0.0545,0,0.104,0.295,132.113,151,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.731,0.774,-5.273,0.0555,0.434,3.34e-06,0.114,0.219,100.005,212,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.672,0.717,-2.714,0.034,0.341,2.4e-05,0.106,0.225,160.981,195,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.672,0.717,-2.714,0.034,0.341,2.4e-05,0.106,0.225,160.981,195,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.724,0.772,-4.389,0.184,0.25,0,0.308,0.347,95.074,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.507,0.48,-5.418,0.0266,0.449,0,0.147,0.35,86.046,204,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.606,0.775,-4.269,0.0671,0.262,0,0.1,0.307,164.02,228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.76,0.479,-5.574,0.0466,0.556,0,0.0703,0.913,89.911,158,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.499,0.8,-2.665,0.0502,0.0906,0,0.147,0.272,139.919,230,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.762,0.621,-6.24,0.0866,0.61,0,0.464,0.593,120.056,217,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.602,0.635,-6.526,0.052,0.271,3.2e-05,0.0829,0.225,123.05,237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.675,0.562,-7.678,0.0352,0.233,0,0.0816,0.309,130.098,257,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.829,0.539,-7.359,0.208,0.136,1.78e-06,0.103,0.388,99.96,150,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.797,0.64,-6.272,0.194,0.148,0,0.209,0.486,100.002,170,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.738,0.824,-5.165,0.0437,0.15,0,0.132,0.386,138.039,204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.73,0.639,-5.942,0.0993,0.669,0,0.824,0.661,143.956,133,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.606,0.684,-3.924,0.0444,0.201,0,0.0972,0.471,147.996,164,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.343,0.628,-5.779,0.087,0.0591,0.001,0.103,0.161,170.109,185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.749,0.641,-5.268,0.0444,0.538,0,0.0775,0.409,140.08,223,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.803,0.577,-7.823,0.0433,0.326,0.000481,0.302,0.605,102.107,199,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.609,0.558,-5.919,0.0549,0.367,0,0.173,0.605,139.92,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.42,0.755,-5.462,0.115,0.156,0,0.117,0.546,92.2,217,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.543,0.655,-3.941,0.0292,0.0212,0,0.0644,0.272,139.966,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.568,0.584,-8.711,0.0654,0.389,0.00729,0.114,0.401,93.888,179,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.615,0.944,-4.336,0.0547,0.00179,4.71e-05,0.337,0.473,150.081,188,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.598,0.693,-8.273,0.0753,0.204,0.121,0.102,0.181,144.941,210,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.623,0.783,-7.042,0.0885,0.0106,8.53e-05,0.0944,0.426,140.013,213,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.326,0.665,-5.691,0.0292,0.507,0.00137,0.129,0.473,95.042,205,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.59,0.772,-5.927,0.215,0.143,1.94e-05,0.594,0.509,97.978,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.533,0.878,-3.93,0.0772,0.00703,0,0.243,0.437,110.06,244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.736,0.117,-16.45,0.0485,0.565,0.823,0.0893,0.39,85.026,141,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.764,0.18,-10.99,0.079,0.664,0.821,0.128,0.493,80.045,150,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.769,0.465,-9.422,0.169,0.779,0.431,0.151,0.762,82.023,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.619,0.442,-8.626,0.0404,0.69,0.855,0.0954,0.504,178.096,151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.692,0.333,-9.883,0.0491,0.855,0.933,0.185,0.182,168.108,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.645,0.243,-16.029,0.0306,0.874,0.864,0.136,0.483,135.869,203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.874,0.485,-3.026,0.171,0.0487,0,0.299,0.322,92.001,207,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.582,0.778,-3.776,0.178,0.0347,0,0.21,0.205,82.193,196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.46,0.697,-5.954,0.325,0.0186,0,0.362,0.701,153.426,202,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.674,0.578,-8.768,0.298,0.0518,0.0055,0.72,0.163,112.265,170,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.621,0.678,-4.104,0.197,0.142,0,0.098,0.0883,88.677,176,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.694,0.796,-3.696,0.198,0.0713,0.0163,0.096,0.592,78.033,166,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.678,0.636,-3.155,0.0782,0.0064,8.38e-06,0.177,0.0636,83.071,153,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.166,0.583,-12.685,0.0848,0.854,0.786,0.133,0.0868,86.692,254,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.486,0.258,-15.985,0.0357,0.984,0.835,0.254,0.476,145.555,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.939,0.632,-2.978,0.137,0.0606,0.00136,0.101,0.364,133.979,158,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.97,0.463,-7.259,0.366,0.0957,0,0.151,0.46,108.003,142,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.789,0.585,-5.869,0.393,0.104,0,0.32,0.0683,142.027,240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.891,0.686,-5.395,0.0942,0.16,1.66e-06,0.0901,0.648,128.005,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.89,0.504,-5.444,0.123,0.023,0,0.123,0.222,129.969,214,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.867,0.648,-6.361,0.168,0.0287,0,0.11,0.35,131.99,174,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.669,0.568,-5.472,0.356,0.124,0,0.66,0.123,137.026,214,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.811,0.657,-6.349,0.191,0.0277,0,0.132,0.405,155.918,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.977,0.303,-10.821,0.539,0.0612,0,0.184,0.214,116.063,145,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.94,0.373,-6.228,0.103,0.203,7.19e-05,0.175,0.54,108.996,167,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.957,0.767,-5.116,0.115,0.0525,0,0.117,0.577,110.508,217,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.888,0.709,-5.429,0.113,0.145,0,0.1,0.676,140.044,237,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.704,0.659,-6.233,0.086,0.0952,0,0.19,0.0603,154.056,225,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.736,0.514,-7.273,0.266,0.548,0,0.167,0.393,142.08,248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.889,0.398,-7.183,0.204,0.19,0,0.104,0.159,129.993,296,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.948,0.5,-6.295,0.235,0.0161,0,0.109,0.235,133.056,219,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.904,0.706,-3.393,0.169,0.0333,1.13e-06,0.163,0.103,94.003,194,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.86,0.408,-5.389,0.189,0.166,0,0.111,0.0548,75.481,181,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.799,0.752,-3.734,0.274,0.114,0,0.109,0.763,75.98,196,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.86,0.681,-7.016,0.163,0.0372,2.51e-06,0.0749,0.846,153.993,247,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.853,0.637,-5.924,0.331,0.129,0,0.267,0.496,86.048,156,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.962,0.573,-5.924,0.308,0.0161,0,0.109,0.728,125.035,238,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.908,0.499,-7.793,0.642,0.267,0,0.078,0.114,132.968,279,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.917,0.786,-4.921,0.208,0.0403,0,0.195,0.441,143.038,225,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.684,0.791,-4.435,0.309,0.0939,0,0.359,0.529,153.992,237,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.792,0.657,-4.245,0.191,0.205,4.1e-06,0.196,0.228,169.969,170,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.392,0.402,-9.961,0.0536,0.288,0,0.243,0.228,143.883,354,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.392,0.402,-9.961,0.0536,0.288,0,0.243,0.228,143.883,354,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.741,0.37,-8.437,0.324,0.24,0,0.118,0.13,116.06,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.484,0.576,-8.431,0.663,0.582,0.0301,0.306,0.317,78.303,229,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.422,0.572,-9.718,0.435,0.485,0,0.186,0.394,145.181,182,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.729,0.571,-7.047,0.0551,0.39,0,0.111,0.687,93.125,178,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.567,0.803,-7.192,0.0858,0.00814,0.000101,0.398,0.172,127.998,184,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.628,0.924,-4.831,0.0694,0.0153,0.406,0.432,0.0368,127.915,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.734,0.968,-3.105,0.0684,0.0301,0,0.163,0.932,150.046,187,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.623,0.987,-2.496,0.106,0.00816,0.441,0.528,0.404,145.001,162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.631,0.965,-4.163,0.076,0.0539,0.474,0.877,0.492,150.001,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.484,0.806,-6.095,0.127,0.0447,4.48e-05,0.333,0.417,145.127,250,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.481,0.741,-6.219,0.0438,0.00171,6.02e-05,0.214,0.376,146.94,158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.72,0.681,-3.19,0.0491,0.0289,0.000147,0.216,0.558,145.046,228,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.766,0.839,-5.123,0.041,0.0049,0.0108,0.114,0.113,124.992,232,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.556,0.955,-2.458,0.0747,0.0183,0,0.095,0.724,149.988,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.567,0.504,-8.503,0.026,0.146,0,0.435,0.202,145.026,216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.354,0.854,-4.587,0.294,0.0525,0,0.331,0.407,74.994,162,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.354,0.854,-4.587,0.294,0.0525,0,0.331,0.407,74.994,162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.733,0.859,-5.03,0.033,0.479,0.0645,0.105,0.52,124.948,148,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.707,0.914,-4.329,0.0347,0.0882,0.0833,0.112,0.706,135.015,171,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.571,0.763,-6.66,0.05,0.0421,0,0.394,0.21,99.955,161,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.701,0.816,-5.95,0.0608,0.309,7.79e-05,0.153,0.316,125.068,173,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.387,0.31,-15.877,0.0566,0.91,0.897,0.122,0.0362,133.988,33,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.549,0.832,-3.424,0.0964,0.162,0,0.117,0.19,168.025,189,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.487,0.339,-9.223,0.0338,0.577,0.101,0.247,0.285,144.914,42,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.67,0.458,-9.853,0.0366,0.109,0.328,0.197,0.314,87.994,165,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.677,0.874,-5.093,0.0647,0.0235,1.99e-05,0.145,0.346,124.097,182,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.261,0.206,-13.186,0.0378,0.582,0.23,0.213,0.04,79.407,35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.704,0.876,-6.388,0.0482,0.0475,0.732,0.328,0.598,125.982,162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.516,0.786,-5.514,0.106,0.0583,1.77e-06,0.662,0.182,130.069,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.396,0.211,-15.635,0.0409,0.591,0.000181,0.171,0.145,129.213,156,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.416,0.7,-8.528,0.0375,0.0319,0.896,0.0771,0.1,141.934,111,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.643,0.842,-3.681,0.0495,0.0141,0.000508,0.109,0.727,160.005,168,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.666,0.855,-5.318,0.236,0.222,0,0.502,0.769,125.943,177,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.639,0.748,-6.918,0.133,0.0998,0.000864,0.407,0.538,128.056,136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.807,0.59,-7.918,0.0483,0.0107,0.00033,0.0697,0.506,122.015,176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.604,0.688,-7.411,0.0562,0.0945,0,0.14,0.349,145.072,161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.661,0.531,-8.206,0.0394,0.144,1.13e-06,0.141,0.298,144.938,195,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.326,0.647,-7.131,0.0455,0.454,0,0.179,0.524,88.523,190,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.649,0.99,-1.888,0.112,0.000744,0.328,0.0626,0.208,127.964,212,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.639,0.744,-6.666,0.0446,0.0897,0,0.0728,0.122,114.151,140,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.652,0.595,-6.944,0.0419,0.162,0,0.148,0.303,77.538,156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.616,0.789,-5.029,0.0743,0.0542,0.000147,0.0546,0.384,80.004,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.809,0.859,-4.492,0.12,0.0208,6.87e-05,0.389,0.509,121.912,192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.743,0.684,-5.492,0.0591,0.268,0,0.132,0.347,140.03,213,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.37,0.631,-14.372,0.481,0.125,0.878,0.303,0.0412,90.393,83,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.61,0.809,-4.05,0.0672,0.109,1.16e-06,0.202,0.208,127.994,192,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.626,0.961,-3.587,0.0687,0.000407,0.0024,0.684,0.668,128.01,210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.477,0.581,-7.555,0.117,0.454,1.59e-06,0.196,0.171,110.049,193,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.626,0.8,-3.988,0.035,0.0267,0.000138,0.0623,0.258,127.966,160,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.494,0.639,-6.276,0.0324,0.00544,0,0.143,0.235,127.997,222,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.63,0.912,-5.805,0.17,0.0112,0.226,0.344,0.142,129.905,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,0.903,-3.373,0.121,0.0237,8.76e-05,0.367,0.195,126.059,189,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.726,0.759,-5.107,0.0428,0.164,0.000448,0.0891,0.56,123.923,145,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.33,0.264,-18.254,0.0623,0.969,0.892,0.145,0.459,101.906,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.603,0.723,-5.89,0.0454,0.025,0,0.0824,0.382,114.975,139,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.619,0.97,-2.353,0.0851,0.0366,0.00805,0.0965,0.441,126.007,246,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.622,0.862,-4.89,0.0384,0.00991,0.0211,0.79,0.0472,127.967,203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55,0.9,-4.327,0.225,0.0145,0,0.322,0.431,150.049,143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.444,0.369,-14.496,0.0309,0.159,0.409,0.118,0.0382,110.051,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.641,0.687,-5.773,0.0542,0.0818,0.00209,0.197,0.418,149.873,171,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.448,0.856,-3.162,0.0537,0.0211,2e-05,0.2,0.511,127.977,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.922,0.7,-6.822,0.112,0.44,0.000175,0.225,0.476,117.97,164,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
